source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp
4337352305320149760,249.28979755823173,-10.566976077121021,7.408845727983025,0.659556,10.464966834036836,24.741567563021235,2.5565956,0.44186306
5099455184968674560,49.87942190770887,-21.75771998267506,10.615268776173938,0.32133833,52.7739441986668,32.718263924053616,2.5895581,2.011383
5502164890740285696,102.48426657164553,-50.61484787877496,18.757713279082175,0.34751862,32.618184414772365,-69.56573406322882,2.6184993,1.3124249
3736865265441207424,195.54291476874843,10.95923674149768,30.210957333166505,0.1907236,-273.792912720649,19.803882348563043,2.619051,1.1567237
2968097043228517120,82.06131804802973,-20.759815662845018,20.869734045876413,0.20472182,-5.747658161056199,-83.64984625289725,2.627176,1.0872264
3490234568129160704,182.53082136956726,-22.619722010989726,10.598376382247242,0.20379946,-72.01853020892453,10.636922874839017,2.6297014,1.384757
5512070906394195968,112.30725962073404,-43.300592607109294,17.023374330493326,0.5613645,-61.62816586114198,189.62722040883722,2.6405158,1.6322141
3384529341302871296,100.98300597068413,25.131074836391473,3.747653899374491,0.18397632,-4.853370650365749,-11.780095106031592,2.6483977,1.4132671
447071293401293056,46.19914439438418,53.50642323794812,14.125159961030231,0.7684362,-14.193633797013735,-8.684344352814376,2.651,1.0181456
2026116260337482112,292.6803397469523,27.959624176962155,8.981563552668588,0.4474137,4.915363569551001,-11.127208901450981,2.651682,1.3495245
2900546759663847168,84.91226376039107,-34.07421247244894,11.400786448797566,0.44523743,1.6847124451941056,-24.344562451710896,2.6532035,0.29323173
2962546605447869184,76.36538394458108,-22.371367602513757,15.599908298075055,0.10739434,24.048504491467565,-74.95097440824634,2.6534927,1.5497768
779106556394253824,167.41547770774767,44.4983642995888,23.227226550456237,0.25128353,-62.62009416691988,-27.777557179537723,2.68003,1.3199959
510204838759030144,21.45661245731054,60.235067611380984,32.02972419177956,0.4002736,296.42007959813117,-49.12702186535588,2.6805298,0.5723715
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,0.27199635,2218.9845482530773,326.44454180123256,2.6807318,0.92413735
1339952869195300608,258.7616572468772,36.809174548038804,8.899064345249363,0.13226558,-27.40209075014929,2.924771069071474,2.7025177,1.4799106
5859405805013401984,184.39008382548533,-67.96085330413052,9.991496143923554,0.19985627,-230.607030300514,-26.205687717494953,2.7034264,2.3211966
2671038928727970944,322.8898027828743,-5.571211107815946,5.972785301344111,0.21473822,19.213674953612266,-8.16294285004504,2.7120852,1.0929565
1381119031215320576,247.16079375745315,41.881650687920455,8.486623721850398,0.22566897,28.560299773638302,-6.402429210261193,2.7236698,3.1317515
4049975081571729920,271.45176593069976,-30.424938157908525,32.26965661295192,0.77544624,-48.83893212325556,-204.8603974676837,2.7243106,1.2346699
1887953690728237568,340.7506395031158,30.221130397877182,16.630835440035625,0.7046722,19.957041650494183,-18.971073148866992,2.7250793,1.109237
2680356911816018048,331.44606406642515,-0.31989739999996836,4.94514532586508,0.42962462,18.590442703968645,-10.450029478158003,2.727835,1.1494417
5239828735016184448,160.7389810431919,-64.39440583205966,7.6371045121724,0.72601897,-16.540817133170155,10.00229546039697,2.7347076,0.055695772
3557567320183657472,162.40663105834716,-16.19275976302023,23.794020354103314,0.16950469,92.91161788227743,199.64220188539963,2.7356641,1.3883028
5698015743046182272,121.8856299797689,-24.304115553778075,51.39988628348321,0.2445377,-82.88573139167518,46.92999524626171,2.7505891,0.78982997
4935615308047192576,22.091261274313453,-43.31915413670581,13.361166787925637,0.35549203,-17.71983638719699,-206.864433716605,2.7603414,1.6890006
5610441600394646016,105.42975475577698,-27.934808608833123,2.508532778196012,0.15896863,-5.714240728055614,4.889613109119441,2.7605493,1.7686272
6071060144089351808,183.7860104400386,-58.748974282250245,7.168087771989562,0.7145218,-36.95082953617367,-11.296130411853484,2.7730124,-0.007714033
6194563955869054848,199.7307355656656,-23.171710892760082,25.52860508281361,0.27057967,67.9557138676889,-44.29923851288874,2.776534,1.1548169
3211922645854328832,76.9620005509911,-5.086810304091459,36.24560427650994,0.35752305,-88.48137357389295,-70.49687410279232,2.7777147,0.43548036
641662895638787584,146.46258258682883,23.7742057827888,14.33944287393727,0.32085028,-46.15399801533371,-10.798759173770152,2.7839565,1.0609426
5826168461855385472,238.7838064740902,-63.43251144584002,80.48541193436336,0.21874149,-187.36581928502997,-401.1911000240785,2.784391,0.62880015
4082115215112774272,287.440967928891,-21.02377872569698,6.241001258151316,0.28681898,-1.3525284261882966,-36.816792173281,2.803014,0.6970482
2887731882922767744,87.74026611929386,-35.76651139745324,36.90381517096654,0.13449231,54.45215030399028,404.6004282430017,2.8041787,1.2997231
2255173119658513408,288.13986191145926,67.66194921202765,33.34994526763806,0.1567003,94.59853339300898,92.37402429966892,2.8079169,1.2463834
168726523212358272,58.53304404662457,31.88359461391294,3.855550617532855,0.41687024,7.27424808859301,-9.14135670813523,2.8219895,0.35094476
6838311796136238976,326.76139246141946,-16.128607188133948,85.94055985093036,0.33271763,259.7074391661449,-296.72127999345474,2.836813,0.6872513
1824534959611831680,296.84697410021977,18.53431498544213,5.967380825829624,0.25969762,7.276983030772307,0.3182083939340873,2.8368227,1.9357872
6875990375999580544,305.2529803545091,-14.781406001156812,8.396575006308046,0.6348056,44.133447193153046,0.3602279482402574,2.8368742,1.0786076
205499655242974464,75.49223197537926,43.823296688371194,0.9878818319946335,0.17915526,0.8829651653173848,-3.06482445317715,2.847648,0.96053123
6674382927491854848,309.3921343889334,-47.2912080024033,32.898854474949125,0.22250786,50.921628478362564,66.02564942441289,2.8521497,1.2221763
2769202742740232960,3.3089703843753013,15.183550741446307,6.947422027434692,0.4293186,0.4915025684300727,-10.72983322504956,2.8534293,0.09509516
1823067317695766784,299.6895907690142,19.4922471120651,11.337545204585858,0.16515924,65.00494835300688,22.72079936785127,2.8593628,1.6970007
2610370969483589888,343.1537089468947,-7.579451402482835,8.936000082367386,0.23562469,14.964393803765283,32.74227724801962,2.8595295,1.9338799
4039970797062166400,267.4647360322948,-37.0432231563698,24.73401438925934,0.15752482,41.7174587158551,11.974986141863557,2.860071,1.3463864
2199493438511811712,332.7137697826255,58.20128527773775,3.2971978923053005,0.14563556,13.358975544208866,5.274814743911376,2.8701382,1.5724754
583588100209595776,133.84799100696154,5.9456285938922715,21.313272879490093,0.23163751,-101.03709490331457,14.261244607726608,2.8702028,1.1994629
5253347574087339776,154.27049434677835,-61.3322788093693,4.304645225574549,0.13453946,-25.587496093560038,5.812252489542484,2.8710227,1.5570004
2858629802998456576,9.832595312681915,30.86050281776377,31.573488734557774,0.4546071,176.85629399879502,-108.17132628918509,2.8720777,1.4206281
6235406071207202688,239.71290472790042,-26.114226866466353,9.673294610301134,0.69579273,-12.39941652411019,-26.21019748451426,2.8735147,-0.06000185
5538814190283894656,116.31367447237092,-37.96856044058731,2.9459649267338475,0.1482466,-10.539646879888679,5.584357504332386,2.875049,1.8465354
4444057469252265984,254.41575470820635,9.374984808370574,37.112505074250734,0.20407076,-292.63793453634236,-9.948193103141083,2.8820894,1.3088837
5823248090239625088,229.72661750917953,-68.67968528286241,17.18088396465165,0.3326979,-65.81561640185238,-31.186621115818014,2.882312,0.3196814
229898024422755840,59.463595170524904,40.0100950978535,5.331620151096612,0.42692316,16.84503530613945,-23.553843136836534,2.904279,0.008548498
1517698716348324992,194.0056156711975,38.31862104268021,32.722737796620656,0.58442336,-233.7755313345049,55.034770927991445,2.9043932,0.2194066
2079784488001577600,296.2439176177008,45.13102484391075,21.14741161121059,0.52230674,41.87016581274261,47.297743168717744,2.9163165,0.2526536
2093931938472201600,283.62614120001314,36.89862858866195,4.235186837675473,0.29513988,-6.5978879360707055,1.9527840223340567,2.922179,2.384991
5249119024128109952,146.77535748906328,-65.07197322907481,3.7373040047368864,0.31741256,-13.011526727880746,7.637888627323537,2.9269278,0.6949799
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,0.14698927,-64.86017762406422,171.15860250258777,2.9429574,1.2568743
6270558110774003968,211.59312413128,-26.682988025787974,30.8889116729351,0.26689136,43.38128373019896,-140.95130845178275,2.948431,1.3334074
3520586071217872896,187.46509027380262,-16.51605134463174,38.05998179765627,0.39960772,-209.27622914351525,-139.1843207728625,2.9649055,0.19952226
6007749027577770496,230.4510369940133,-36.261754340239875,11.661557593684153,0.2608122,-91.2551568138423,-85.73567412146342,2.965608,1.662416
6762701233364896000,286.734746992432,-27.67154143141872,28.319548249048147,0.31344894,-53.00095904927703,-253.30363661316218,2.9668314,1.349406
1614731957531452544,231.23232031030997,58.966142735645974,32.52388531619131,0.13097586,-8.182586516680766,17.296024945644415,2.9729202,1.3520339
4356298849169862784,244.58075014832895,-4.692331985478922,30.513634597436656,0.18784496,83.9156476548227,40.76265765863977,2.977211,1.2300808
6520955322608285824,337.43921411918564,-43.74920644105509,9.155560774760122,0.18852651,-14.736912903642546,2.7981787629368218,2.9805827,2.2058942
1851924859353116928,318.2340887866534,30.226696772221253,21.81303235858556,0.13752173,-3.7915252059352493,-45.42939001735778,2.9821486,1.1928167
248577867988535296,55.731412103792316,47.78739289427855,6.243474592998773,0.49907744,29.038044099843425,-23.36491570546787,2.9823132,0.034811497
4269932382607207040,275.32505935876196,-2.9019428805540897,52.44130794438597,0.2036392,-548.9026127940798,-700.8543065644087,2.9904501,1.2370036
3098404220680931968,124.1286317978316,9.185323935788704,10.102592897316667,0.3141416,-45.67916058543277,-49.50480605477476,3.0001826,1.5984769
4314399312979641728,286.3525049765623,13.863053278714878,38.23294898965933,0.34924912,-6.57492134089543,-95.90884032512517,3.001118,0.30376935
2896572746685604480,95.07833734068376,-30.06334878363528,9.49220621127137,0.44793272,6.084451056045602,4.247413057587071,3.0076509,0.06975937
6586825380598949632,328.4827688631597,-37.36494848913747,17.808001236182314,0.5145055,110.44546730080081,-17.160865664665714,3.0138354,0.13039613
757565233820538752,169.61959969105789,33.0944300347131,7.982310491470233,0.48245052,-26.138812034262333,27.891993400528,3.0204449,1.5898306
1696877570753454208,230.1818712785812,71.83410165777194,6.595867221744522,0.29434487,-15.907549565254666,17.145613499942602,3.0218675,0.4629395
1487434040320076800,218.01881769228896,38.30892269460632,37.91254655500852,0.25500512,-114.34365542209365,151.78788107079836,3.022188,0.4798348
5614471482318442240,117.32353878305732,-24.859795343600315,3.0058993777046874,0.13170332,-3.6099999850539417,-2.5793914773125874,3.0238004,1.3292952
5786929090848333568,211.33111350491527,-76.79690699917452,8.380805497629552,0.35742953,-88.58553009373166,-32.65504168156829,3.0503223,3.525211
2162316545207257600,316.2328118253326,43.9278571769806,2.836313901245389,0.12691922,10.061681773655254,0.8611772003377918,3.0638983,1.7368188
1018776176872261248,143.20753978122536,51.67490604097004,73.82839808283359,0.20464002,-942.5671400184004,-542.0162846102697,3.0717425,0.8285754
4164319171172759040,269.75659946779956,-9.77415085090108,22.903060175843585,0.19219178,-7.706553230379911,-116.38040170182684,3.0769866,1.2523377
3288921720025503360,72.46212402119102,6.9613310085374644,124.61980141424488,0.22457013,463.9544034849098,11.937009936843957,3.0879216,0.8058183
196944217825405184,89.98371736337808,45.936700316237285,4.515407302318046,0.24095644,-3.754685873034695,-7.78494986526491,3.0882971,2.294921
1061909811871141504,172.85040436553678,69.33099194674183,8.645797394390561,0.14456499,-41.23980723462354,-18.851433095729824,3.1029344,1.8182423
6058271964884299520,185.33849318733613,-60.40074016126815,14.199861521996095,0.10702765,-171.22298451399928,91.7950951944146,3.1038253,1.5515676
5926920079553285760,252.44682140759986,-59.04149532374984,10.699331962178958,0.1289342,38.98964039718318,-26.094642930199186,3.1050086,1.7179904
1014058103758571520,134.7989643318015,48.040871471105525,68.00099930164292,0.42232543,-439.83552453066625,-214.0709500414631,3.120973,0.50758815
4676528209144882304,63.60655843373849,-62.473612611773696,20.34313182746785,0.18591134,45.06855876071067,42.94752571508745,3.1259058,1.1488793
5333974693006467328,173.94499364430385,-63.01986715208006,8.276956632943902,0.25370505,-33.86288401530731,-7.235567957846115,3.1292858,0.27234888
4573412435280434560,258.7578570009893,24.83850638924531,42.48084539964649,0.22191322,-20.95395629310213,-156.76715982654696,3.130809,0.34447908
2470140321630664064,17.148438895614227,-10.182882334720631,27.060320608827386,0.17985578,215.92223883038398,-139.02898214239448,3.1326482,1.3475201
3400796031719045632,83.05313628063799,18.59421655157538,1.5207023448393597,0.26613823,0.9565282493019445,-4.511302181298485,3.1337926,2.329281
6444391655040244992,300.4366214992657,-59.37600436673482,5.910175014550325,0.3115359,21.29069166580847,-24.314009837152224,3.137527,3.1189632
6210176643031265920,234.25595511298545,-28.135058413293958,15.526662420405081,0.24646915,-16.26113271216898,11.71084483256042,3.1413295,1.5495112
454491381981202944,42.67433778950114,55.89543428763181,3.265744722465881,0.18729608,16.34593379861261,-13.51791178717059,3.1448548,1.7528703
5964991494281655808,253.64509209283676,-42.36233289362051,24.23533101426504,0.19854708,-126.7206136099607,-228.83732907409123,3.1452072,1.531151
1041808368494264576,127.56491125025244,60.71768972076183,17.933453100456937,0.14564699,-133.6435612588574,-107.664450660585,3.1493552,1.1214743
6195030801635544704,202.42798835570676,-23.28126748094725,6.735509777640576,0.4634702,-54.21311701177379,11.79364794852804,3.1524858,4.51126
1632499034644723968,257.1964366984523,65.7147909130057,7.8274239118414135,0.5476191,-16.54968473371583,32.75683370175901,3.1570117,0.029368877
1284537517514584704,217.95693766582724,30.371969326102114,19.854976065680784,0.15865998,-100.53064484129288,119.86987605195637,3.164287,1.4698334
5849837854861497856,220.62472315663254,-64.97617739215704,60.99295526213351,0.22595969,-193.16869633052895,-234.98229207390125,3.1673613,0.54018545
1621259036510505344,224.3950073429196,65.9325976765071,9.85144476370445,0.49195,-79.45695685826611,33.561441871200365,3.1697965,2.5372167
201261278441958656,76.62890153390961,41.23417207468237,14.020760617529195,0.27078855,29.77063204785774,-68.32510056257638,3.1723478,-0.08008838
5557271829408912896,99.4402993342767,-43.19595283798712,8.819388529207934,0.28825074,-0.5372637439909058,-3.858982012461863,3.1752331,0.09882474
2195115561168483712,311.32320634108095,61.84241929401267,69.597553957676,0.1278597,85.99344103538436,818.4511251587252,3.1779127,1.1867034
5888394463447019392,228.07041450548323,-52.099569942966866,28.761642265080166,0.1880627,-112.90038746628365,-72.27824484133066,3.1800218,1.1716576
4084834822776246272,284.43266047869355,-21.106717827235787,8.40922893943697,0.19719125,33.5197503293226,-13.552396564112811,3.1887186,1.3509386
399402894487590144,24.498581855369736,48.62771419048821,18.548940022155016,0.19993159,62.967890999140955,-111.99850743934499,3.2095633,1.4348543
1278391075717325312,228.87612720122996,33.31433528392251,27.074645953253125,0.1256066,84.38252627225717,-111.5907867978561,3.2112799,1.2281203
4942522955488925696,28.41082402017747,-46.30305481100173,9.749879129317257,0.17095833,-91.67566180976576,-86.74601339024062,3.213741,2.3134608
6005678131793146752,230.34292059535883,-40.64760760160889,6.729571945649031,0.48191488,-9.163472845382556,-17.377300687472946,3.2144635,-0.1507957
6750856228950043264,300.6646666593532,-27.70978078962147,7.267748469925214,0.26102418,32.77673560045311,14.300311269635918,3.220193,2.377509
2211820991085587584,342.41934656416254,66.19984964631519,27.286898448831035,0.1309348,-65.94656790624168,-124.96706267589808,3.222498,1.2832088
2429978803998630400,4.856910935281447,-8.824082129756166,11.699612841220237,0.19681987,-14.609779909426761,-36.66823328410835,3.226718,1.3905072
3561350430457837056,169.83463212005861,-14.777619467275395,17.017002054524486,0.16168058,-122.9583056007642,207.0831087899795,3.2277887,1.3550568
5044368071870093312,44.56501351690538,-40.30457515963677,19.904727809253604,0.20622812,-52.27269655179602,23.057745996331313,3.2283852,0.4197197
5965222838410499328,258.03844060290766,-43.240469434978955,44.57114676930468,0.23618032,21.615861680354477,-287.9783893005375,3.2345328,0.72117686
4594497769766809216,266.6132135058437,27.717275040505413,119.92480848370072,0.1542597,-312.0873775804219,-773.1790550724331,3.2384055,1.0220034
1352588216303348608,250.7242233003289,38.92187538840611,29.259479569758373,0.14335263,35.48159208640796,-85.39456849632069,3.2446299,1.1990156
1296713990316692096,225.4862720556191,40.39043449121325,13.878018045623234,0.13104033,-40.70832732772827,-30.167885429277188,3.244982,1.1887541
3352485999058854912,101.32182967483567,12.89474308933157,54.189438370902394,0.2369236,-114.56401293447146,-191.67097112394018,3.2463484,0.69255114
5253796346624992128,158.00593262490582,-61.68528632440866,6.443814896756056,0.34369576,-18.347730252675635,10.266430315647312,3.247181,0.10184884
2043823929421342848,284.73591160914657,32.68956324554115,4.965623359553961,0.23662172,-2.979656761569392,1.6885986828730914,3.2489738,0.23184443
4224225924761329792,302.82635270631516,-0.8214431669930159,14.26869844083396,0.46225786,35.58178444800484,4.596020432504421,3.249787,0.11145949
5843518239925459456,195.57143877146018,-71.5489615462354,37.38863264139122,0.58396655,263.7005052923015,-23.069019770614634,3.25495,1.3763945
3748360796947806208,156.52201077113986,-16.836644983402508,13.370995858159528,0.19453058,-128.8188947951205,-80.18517142565183,3.2667334,1.7062087
488354175450563968,57.380326534704494,65.52591009149197,3.32880597098895,0.1846861,0.3185032622522419,-15.593321938080242,3.267435,2.304491
2404579570000684544,343.6623683129667,-15.820936714471294,23.145107751295345,1.161398,-34.15162837900651,-26.358572578082452,3.2723644,0.27975655
1876510592179455744,342.50151443616926,24.60139285847616,28.933976055518585,0.18870188,145.24028980212034,-42.39560113284592,3.2745838,1.1968596
5164120762333028736,55.811663307520355,-9.760083664068041,110.02539078597692,0.19444616,-93.63405683015571,744.3603877012735,3.2755666,1.1661985
2921973698674974592,103.53311608405266,-24.18419290193152,1.286929178005339,0.12087286,-3.7714678185532877,4.065909285783499,3.2783384,1.712198
5909069886210174080,266.43317253375255,-64.72412275277095,8.865301790583683,0.13304059,-10.483354906149502,-56.53980998878038,3.2796018,1.3701215
48026706558487040,67.15467370962931,19.180273317307044,22.36535445562801,0.1721149,107.5257715587816,-36.20007001971977,3.2804532,1.2369773
2082600852679281408,303.40796229720166,46.74133773743381,2.916701118242992,0.13267079,1.7438238370087338,3.389795048831248,3.2822554,1.5570946
5136659462996725888,30.001923185332597,-21.07793985367682,10.272551125995138,0.14505742,133.9220851053936,-24.341171051145956,3.2832906,1.8290713
2983168461421919488,78.23312712426376,-16.205534685823757,19.177506188965044,0.32654324,42.8030544542143,-16.01684601168768,3.2917867,0.09103608
3478394889483944320,173.24937918580787,-31.85780756798889,24.96322194613156,0.16608673,-210.1582590921118,-41.203265628072664,3.2924726,1.1759143
2442861747380543104,0.4902909138850841,-6.0142504274104995,7.875848526808842,0.41054252,46.94108941824969,-40.47090496226734,3.2927852,2.236109
2452378776434477184,26.009055057160104,-15.933680200693857,273.80974511859966,0.17013045,-1721.7277944720731,854.9631570589582,3.3003998,1.0512211
5242895960110588160,153.43377667824367,-70.0378747806419,8.297806024095525,0.24389368,-36.54843108650029,7.125163236483472,3.3005145,0.15506268
5922299347569528832,261.3485553800659,-56.377786406266836,3.9387250754255283,0.44216812,-3.5828229264463163,-12.640730234232008,3.3046894,-0.06958938
2977433305691613440,70.1105804891658,-19.67190790965568,7.5228635453161505,0.1571212,24.625046418400885,-93.6081064780351,3.308113,2.1698616
1575287046603605888,183.85734834773095,57.03265316489124,40.32790069695137,0.19453964,103.94679584135581,8.141463801370662,3.3111024,0.26148772
2084154943646648320,303.8680187380917,47.71421578458536,3.2558384788946304,0.18904023,0.17967865729837695,-2.319248461213489,3.3171265,1.7915502
6351709524967494528,335.0085033956125,-80.43993881612172,11.121963173952466,0.18136182,56.083474042861965,-43.12770319450545,3.318115,2.939926
2478112158887431296,21.00550474116343,-8.184156538900368,29.033881106238844,0.21984386,-76.22564505747756,-201.51931772046294,3.3185785,1.3057001
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,0.1663396,1078.6091666696218,-551.1334202185512,3.3200667,0.8868861
3897724469419137664,176.4647373314568,6.528561818446899,9.84462371253032,0.27439094,-21.085884544115533,-182.90312888508535,3.3209586,1.8368912
6456322112116572160,313.70266376090893,-58.45425431237613,5.6425572191622555,0.1379736,20.213009341779223,-24.64870069102993,3.3229845,1.3746657
6880093650314169984,304.5138436900398,-12.544841401195866,29.913986848375306,0.16511816,61.21217289160953,2.411807175799618,3.3274162,1.1736479
2386316510063903616,347.3619049466781,-21.17228097694938,12.671005018912476,0.22247964,53.45158621518977,30.201356138120083,3.327974,1.4068284
786420645182229504,176.51164393918745,47.779531623706106,16.438163304328924,0.11295036,-138.29738773712918,28.66047320702686,3.3287191,1.42221
867815979158660352,116.11171060337323,24.39777124966751,22.090679593280267,0.17271562,-28.40301618189953,-50.67451959821298,3.3391395,1.1857357
3970052886914547712,168.55974451077685,15.42922142120597,20.31598800388607,0.3262396,-60.53773439344817,-78.67471337068953,3.339625,0.17167759
4679407039823519232,60.22421880153906,-62.15912698096752,7.0246822459750184,0.11903992,2.1491105707616374,35.0705920316406,3.346067,2.3227992
725422076533653504,154.17266567485967,23.417280264419933,14.03767909082779,0.2882562,21.160987796770264,-8.263036062408592,3.3467774,0.633281
1197588859547184640,237.18465990742192,18.141171933429998,8.523070485044334,0.16569327,-52.40655443825129,-88.41932366245398,3.348804,1.8989244
2603370653827638656,342.3978595434945,-13.592800139917461,10.017146428389767,0.17337136,-13.385985909035567,-38.60909393267461,3.350818,1.818984
511974502720839040,28.599188504594277,63.670018347664225,7.003721351367755,0.24873139,29.587486438288494,-18.386769503554564,3.3546658,-0.027085543
5773473920382493440,221.96534284573215,-79.04482599328387,6.550918437846783,0.11334481,-5.133333389198627,-16.29870273569667,3.3622816,1.5571752
6427464123776727168,302.19503988923026,-66.18709128441725,163.9544145383167,0.12218077,1211.7606270999615,-1130.2369049548956,3.3641381,1.0192785
5778842011026728704,245.08645354299293,-78.69591351848779,5.250752722687099,0.19422732,-9.678202939089392,-37.14668051864558,3.3667247,2.5643404
699870869414974336,137.66159865872208,30.96298610131605,6.649020218077174,0.49462506,-10.722682764113625,-33.82237411571386,3.36875,3.9469929
3662636823132300032,203.67206658148982,-0.5956181019830046,43.74674588145839,0.33300146,-276.9029992866074,44.62071265610922,3.3738446,0.3116889
3312744219988782720,67.16608051054888,15.870784455320392,21.81251596251546,0.37348384,106.14776250704207,-20.293824952737538,3.3779078,0.39932775
6112195451032545024,207.37599656289228,-41.68780286870546,8.047561685737936,0.3469829,-26.1368515903383,-21.226232073118105,3.3789372,-0.26299977
11166438229308672,51.20302758439933,9.028538893521931,15.078813297551084,0.30819702,-66.3842445405924,-74.41348730919924,3.3823738,1.1385627
2591891443195067264,22.870999185961374,15.34581754691887,8.733507455452296,0.9206567,28.583772574864522,-3.216513878931902,3.3828592,1.211947
1421593566062037120,268.38296843103956,56.87299266128546,29.06031538624813,0.115494035,93.69808562980208,78.91420818612886,3.3842714,1.3848119
872128538640246144,113.98046139731666,26.89527337662016,12.876056855002979,0.22875261,-32.84069129467204,-106.00246713633416,3.3864715,1.8178422
5537302945910490240,118.05423048621645,-40.575748984529646,8.983792700869946,0.22771204,-11.773834734705257,7.368216492116234,3.393327,1.2631924
6801963487915169920,312.9553322987257,-26.919143946973296,5.897469347770312,0.30638376,-9.015960764345607,-2.047839198192388,3.3990402,1.850532
4871775051598300160,66.00955538338754,-34.01663400435644,11.126967449378133,0.11892971,67.57204680654695,48.48930077656063,3.400128,1.6860547
